,subgroup_musicGenre_electronic_0_mean_abs_shap,subgroup_musicGenre_electronic_1_mean_abs_shap,subgroup_musicGenre_folk_0_mean_abs_shap,subgroup_musicGenre_folk_1_mean_abs_shap,subgroup_musicGenre_indie_0_mean_abs_shap,subgroup_musicGenre_indie_1_mean_abs_shap,subgroup_musicGenre_latin_0_mean_abs_shap,subgroup_musicGenre_latin_1_mean_abs_shap,subgroup_musicGenre_pop_0_mean_abs_shap,subgroup_musicGenre_pop_1_mean_abs_shap,subgroup_musicGenre_rap_0_mean_abs_shap,subgroup_musicGenre_rap_1_mean_abs_shap,subgroup_musicGenre_rock_1_mean_abs_shap,subgroup_musicGenre_rock_0_mean_abs_shap
bodyPartsCombination,0.008642924906438348,0.007782285882708092,0.008318967392654034,0.009218477230896917,0.008374564603368221,0.00999129652903619,0.008370409813858245,0.009675671982794842,0.008568484359932115,0.007821836882164215,0.00831052854142903,0.010639201310909011,0.007251452533940613,0.008748612487230224
musicBPM,0.07322664043228345,0.08125451310925219,0.07613930935580428,0.06830561897519163,0.07416238193386843,0.08007123844411909,0.07705737435038038,0.05141296356629897,0.07493593186036271,0.07154586673715395,0.07401478117444593,0.0814362615785804,0.08059633353393518,0.07338323001623695
sameStartEndPositionPlace,0.005845095366596678,0.004786125384955552,0.0056223375350152515,0.005832068930039301,0.005663654378632065,0.005660940931513779,0.005434203668921761,0.007830125590948141,0.005747191174789602,0.004892849568568423,0.0057150324388920365,0.005064963935092506,0.005704004713175391,0.005655193059637186
headMovement,0.010634791260948571,0.010092844807492417,0.010610527295184994,0.010260099259478631,0.010539252394443095,0.010573794268460902,0.009989995701406849,0.015757357480299557,0.010944245940301215,0.006838665120500366,0.010584517968305411,0.01004654860267505,0.010432389882022048,0.01056412001275516
armsMovement,0.005304740118671628,0.005081955736569539,0.005260973442871053,0.005289299258300138,0.005147929753613829,0.006736010670575183,0.005321321361776778,0.004748645392141177,0.00527296165732952,0.005207304957343585,0.00533447189925048,0.004478156603293375,0.005138373008355868,0.005292624847360922
handsMovement,0.012988102388805505,0.016169119275222327,0.013732839939949984,0.012717181612405128,0.01382469168414711,0.009928636312202177,0.01310698125079476,0.017567106831020238,0.013975050308916763,0.009472611199011213,0.013543728120838483,0.013417819737765256,0.012820531526660059,0.013678983368179621
legsMovement,0.004184849197760203,0.003953170008721857,0.004083949306807116,0.004395939579177094,0.00418981825093054,0.0035911413859990664,0.004157613699401517,0.004026930544581462,0.004148400278223517,0.0041148274598223605,0.0041147914532692915,0.004496889192093932,0.0044926480526598965,0.004074332800640689
feetMovement,0.015062754576091731,0.015837850275573738,0.015412537973546928,0.014306434974765705,0.015219272458824632,0.014903698120102005,0.015248854774746662,0.014693381574461005,0.014820983309804331,0.018644043345901494,0.014834359662249485,0.019388381853229806,0.01394147068334703,0.015451132711304962
musicGenre_electronic,0.00237363727322723,0.00802769231215397,0.003471518181737875,0.0028183167063129335,0.0034715581732710555,0.0017563687886566022,0.0034423589125826856,0.0024088423978827923,0.0034344627441885087,0.0025061134835744356,0.0034275295155163396,0.002368124207876143,0.002298400817806772,0.003556299319235936
musicGenre_folk,0.003036792262846671,0.00211363062098057,0.0021664802155710256,0.005798341305814555,0.0029116048703864464,0.0024675554013879357,0.0029437323837102013,0.0022613854942667585,0.002985400662971258,0.0018941844693868691,0.0029366145408041837,0.0022034902236879065,0.002133284893834857,0.0030301964863753135
musicGenre_indie,0.001618595508751009,0.00044471853963185757,0.0016748267567634,0.0003608381019590265,0.00039776734372408054,0.014049170827592262,0.0015289408592062924,0.0003615520811490569,0.0015228412085868943,0.00044547836073131,0.0015097026470245315,0.0003444271770109372,0.0003554955886846009,0.0016334685058705504
musicGenre_latin,0.004033388689780532,0.0014378249002554811,0.004107584007230059,0.0014579812446441753,0.0037734059324428036,0.001293051963352951,0.0014236614700509542,0.024045470619417614,0.0038517029929860456,0.001163093053613314,0.0037716299061672054,0.001459562266408926,0.0014949532806998022,0.00401446348929812
musicGenre_pop,0.002314887867999597,0.0013951399499517127,0.0023550244550977267,0.0013455006509540605,0.0022163291351074044,0.001423546168475696,0.0022247087458582677,0.0015183741571031647,0.001467134222173104,0.008506681014081053,0.002240516028137668,0.001189541363558767,0.0014249629174797082,0.0023062308088315432
musicGenre_rap,0.001467691536289901,0.0005940899280013667,0.0014845641955548367,0.0006340921395520752,0.001375299742672828,0.000605929910038725,0.0013862323250034311,0.0006714897354191721,0.0013836375620836778,0.0007123854129922401,0.0006280929146623577,0.009320983831079878,0.0004902585073200338,0.0014863830430064976
musicGenre_rock,0.0028690478201708197,0.002106845135038316,0.0029020052397666857,0.0020669558153135112,0.002809593169954426,0.0018550438030946021,0.0027951777577341626,0.002200822255218755,0.002870807091281853,0.0015190036382266823,0.00281117720389894,0.0018928143131713305,0.006362409201274484,0.002000254007004373
