,timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
timeDuration,,,,,,,,,,,,,,,,,,,,,,,,,
nMovements,,,,,,,,,,,,,,,,,,,,,,,,,
headMovement,,,,,,,,,,,,,,,,,,,,,,,,,
armsMovement,,,-0.9081532183729997,0.0,0.017538264207539622,0.05375726721940428,,0.07537783614444091,-0.037113480951260276,0.015107760512727497,-0.15657153420356887,,0.037113480951260276,,1.0,,-0.04339569829798657,,0.021963763683746307,0.12141565892087976,-0.005196926822500268,0.0143074711766485,0.037113480951260276,0.005196926822500268,-0.12141565892087976
handsMovement,,,,,,,,,,,,,,,,,,,,,,,,,
legsMovement,,,0.029557457304645155,-0.14712563207588336,-0.02076960652880136,-0.05405954335954287,,0.023987874794980983,-0.011810813095759059,0.07421735566129563,0.012344695140016205,,0.011810813095759059,,-0.04339569829798657,,1.0,,0.05691564806354255,0.06359770025979479,-0.0033076892708337226,-0.3996746133105764,0.011810813095759059,0.0033076892708337226,-0.06359770025979479
feetMovement,,,,,,,,,,,,,,,,,,,,,,,,,
musicGenre_electronic,,,0.016384594341803536,0.0,0.012653227827298002,-0.08658554032267314,,-0.09886183566695658,0.04867620301279784,0.13465578384372517,-0.05427792097883426,,-0.04867620301279784,,0.021963763683746307,,0.05691564806354255,,1.0,0.1669106679215724,0.02475295746052541,-0.9119775615747907,-0.04867620301279784,-0.02475295746052541,-0.10556743099313125
musicGenre_folk,,,0.0024633451591567898,-0.22619193331698287,0.023474421039621576,-0.07131467482827174,,-0.06711503071905425,-0.03656059900538464,0.059682829373449896,-0.03945718896966348,,0.03656059900538464,,0.12141565892087976,,0.06359770025979479,,0.1669106679215724,1.0,0.03898702143146202,-0.17259268270436345,0.03656059900538464,-0.03898702143146202,-0.9420875420875421
musicGenre_indie,,,0.05545536837915537,-0.17236256333167305,0.04657219350888076,-0.02704326612314977,,-0.06894502533266922,-0.07213564069235202,-0.022385890534504,0.036906434078965836,,0.07213564069235202,,-0.005196926822500268,,-0.0033076892708337226,,0.02475295746052541,0.03898702143146202,1.0,0.013250039744317198,-0.140028008402801,-1.0,-0.03898702143146202
musicGenre_latin,,,-0.03661533355631168,-0.08066927310600519,0.008389614705614602,0.07917163262921181,,0.06643351902847486,-0.032709603632875374,-0.1532299065958918,0.06040072125080987,,0.032709603632875374,,0.0143074711766485,,-0.3996746133105764,,-0.9119775615747907,-0.17259268270436345,0.013250039744317198,1.0,0.032709603632875374,-0.013250039744317198,0.1093763518389555
musicGenre_pop,,,-0.025278545378184025,0.0,0.14042772771943282,-0.0019507833282071875,,-0.020515248496555453,0.010101010101010102,-0.06513109576573729,-0.1576882566404859,,-0.010101010101010102,,0.037113480951260276,,0.011810813095759059,,-0.04867620301279784,0.03656059900538464,-0.140028008402801,0.032709603632875374,1.0,0.140028008402801,-0.2784230231948523
