,subgroup_musicGenre_electronic_0_mean_abs_shap,subgroup_musicGenre_electronic_1_mean_abs_shap,subgroup_musicGenre_folk_0_mean_abs_shap,subgroup_musicGenre_folk_1_mean_abs_shap,subgroup_musicGenre_indie_0_mean_abs_shap,subgroup_musicGenre_indie_1_mean_abs_shap,subgroup_musicGenre_latin_0_mean_abs_shap,subgroup_musicGenre_latin_1_mean_abs_shap,subgroup_musicGenre_pop_0_mean_abs_shap,subgroup_musicGenre_pop_1_mean_abs_shap,subgroup_musicGenre_rap_0_mean_abs_shap,subgroup_musicGenre_rap_1_mean_abs_shap,subgroup_musicGenre_rock_0_mean_abs_shap,subgroup_musicGenre_rock_1_mean_abs_shap
armsMovement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handsMovement,0.004820894272016984,0.005193733347164946,0.0048532814699064055,0.005057097575106164,0.004980406248125429,0.0038170526727370827,0.0047908881289564125,0.0058736847503821025,0.00497354939194794,0.004172324096359108,0.005011096096314486,0.003579607333126158,0.004795359842947048,0.0053329316196552585
legsMovement,0.0029048997408420503,0.00276332705741352,0.0027988619400045687,0.0032312362938269304,0.0028902123730913574,0.0027365353244275647,0.002875678381353696,0.0029048641878283332,0.002915051497374191,0.00256005268200632,0.002859237264238063,0.0030868413686968963,0.0028623361597372283,0.0029526867618819533
feetMovement,0.00025553476054022755,0.0002387853695596125,0.0002465564623982643,0.000278312875770979,0.000250515785531572,0.00027491691950920326,0.00024634012377182423,0.0003119974546547088,0.0002613638784502285,0.00017457385876315967,0.00025762239030791397,0.00019545111046884113,0.0002577386930405719,0.0002276337888370593
musicGenre_electronic,4.9613314302238316e-05,0.000413345539493769,0.000133369499791677,4.855584437286275e-05,0.00012183204832656883,6.91604794084206e-05,0.00012540740916547514,4.2640066037361145e-05,0.0001248829069273458,5.607630873341001e-05,0.00012325251115862486,5.807265054398963e-05,0.00013333676368275198,4.563865676716785e-05
musicGenre_folk,0.0007424319192829781,0.00033856248737289507,0.0003853267662207812,0.0019157364155934539,0.0006847063857883347,0.00045168934967615816,0.0007016265998673919,0.00032350903351148713,0.0006757149023686393,0.0005889587573467684,0.0006934111388829158,0.00037626189709246555,0.0007362923322774673,0.0003444338615449117
musicGenre_indie,0.000297651995852723,6.120833876177174e-05,0.0002862060517653907,0.0001075028400047726,8.818065510075541e-05,0.0022315593882971867,0.000271577120462125,7.39052699424939e-05,0.0002745398345056533,6.941395010641311e-05,0.0002569872610700711,0.00021365584965678846,0.00029301579616140106,6.947433611218762e-05
musicGenre_latin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
musicGenre_pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
musicGenre_rap,0.0009643616667243087,0.000577611159729103,0.0009596263442928911,0.0005912602953391082,0.0009294912324881615,0.0004415074529507278,0.0009111947210863407,0.0007018786776203757,0.0009396942133594105,0.0004770300035775332,0.0005849345688829173,0.004236404748444324,0.0009523526066492761,0.0006116440775804241
musicGenre_rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
