timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock,EvaluationChoreographyStoryTelling,EvaluationChoreographyRhythm,EvaluationChoreographyMovementTechnique,EvaluationPublicInvolvement,EvaluationChoreographySpace,EvaluationChoreographyHumanCharacterization,EvaluationHumanReproducibility
100,18,3,0,3,3,1,3,3,1,3,119,0,3,1,1,2,2,0,1,0,0,0,0,0,2,1,1,1,2,4,4
130,22,3,0,3,1,2,3,2,1,3,128,1,1,2,2,1,3,0,0,1,0,0,0,0,3,3,3,3,3,4,4
114,19,2,1,1,2,2,2,1,3,3,128,0,1,1,2,2,2,0,0,0,0,0,1,0,4,4,4,4,3,4,4
134,21,2,1,2,2,1,1,2,2,2,111,0,2,3,3,2,2,0,0,0,1,0,0,0,2,2,3,4,3,3,5
113,21,2,1,1,2,2,3,3,2,3,114,0,3,3,3,2,3,0,0,1,0,0,0,0,3,3,4,4,3,4,5
117,18,3,1,1,1,2,2,1,3,2,112,0,1,1,2,3,1,0,0,0,0,0,1,0,2,3,3,3,3,3,5
122,19,2,0,1,2,1,2,2,2,1,120,0,3,2,2,1,1,0,1,0,0,0,0,0,4,3,3,3,2,4,5
109,18,3,1,3,1,2,3,2,2,3,113,0,3,1,2,1,3,0,0,0,0,1,0,0,4,3,5,4,4,3,4
101,17,2,1,1,1,2,2,2,3,3,106,1,2,2,1,2,2,0,0,0,0,0,0,0,4,3,3,4,3,4,4
137,19,2,0,2,3,1,1,3,3,1,123,0,3,2,2,2,2,0,0,1,0,0,0,0,1,1,2,1,2,2,3
108,23,3,1,2,2,2,1,1,3,3,127,0,1,1,3,3,2,0,0,1,0,0,0,0,2,2,3,2,3,3,4
104,21,3,0,2,2,2,1,2,1,3,123,0,2,2,2,2,1,0,0,0,1,0,0,0,5,5,3,5,3,5,5
97,17,3,1,3,2,1,1,3,3,2,119,0,3,3,1,1,1,0,0,0,0,0,0,0,2,1,3,1,3,2,4
119,19,2,1,2,1,2,3,1,3,3,124,1,3,2,3,3,3,0,0,0,0,0,0,0,2,2,3,2,2,2,4
117,18,3,0,3,2,2,3,3,2,2,119,1,1,1,3,2,3,0,0,0,0,0,1,0,5,5,3,5,3,5,5
139,20,2,1,2,2,1,3,3,1,2,144,1,2,1,3,3,2,0,0,0,0,0,0,0,2,2,3,1,3,2,4
119,18,1,0,3,2,2,2,1,1,1,150,1,3,3,3,3,3,1,0,0,0,0,0,0,1,2,3,2,2,2,4
127,18,2,0,1,3,2,1,2,1,3,150,0,3,1,3,1,2,0,0,1,0,0,0,0,4,5,3,4,3,5,5
110,21,3,0,2,1,1,1,1,1,3,111,0,2,3,1,3,1,0,0,0,1,0,0,0,2,1,3,1,3,2,5
91,20,1,0,1,3,2,3,3,2,3,106,0,2,3,1,2,2,0,1,0,0,0,0,0,2,2,3,2,3,3,4
98,19,3,1,2,1,2,2,2,1,2,114,1,2,2,1,2,1,0,1,0,0,0,0,0,5,5,3,5,3,5,5
135,18,1,1,1,3,1,3,2,3,1,90,0,2,3,3,2,1,0,1,0,0,0,0,0,1,2,3,1,3,2,3
150,19,1,0,3,3,2,1,2,1,3,82,1,2,2,3,1,2,0,0,0,0,0,1,0,3,3,3,3,3,3,4
115,19,1,0,2,1,2,3,1,3,2,81,0,3,3,1,2,1,0,1,0,0,0,0,0,4,4,3,5,3,5,5
140,19,2,0,1,2,1,3,3,1,2,140,1,2,1,1,1,3,0,0,0,0,0,0,0,2,2,4,2,3,2,4
105,18,1,0,3,3,2,1,2,1,3,137,0,1,2,1,1,3,0,1,0,0,0,0,0,3,3,3,2,3,3,4
122,19,3,0,1,1,2,3,3,3,3,144,1,2,3,2,1,2,0,1,0,0,0,0,0,4,5,3,5,2,4,5
141,18,1,0,1,3,1,3,1,2,3,145,0,1,1,2,2,1,0,0,0,0,0,0,0,1,2,4,2,3,1,5
114,18,1,1,3,3,2,1,1,2,1,142,0,3,1,1,1,1,0,0,0,0,0,0,1,2,2,3,2,3,3,5
109,18,1,0,1,3,2,1,2,3,3,147,1,2,3,3,3,3,0,0,0,0,0,0,0,4,4,3,4,3,4,5
122,22,3,0,2,3,1,2,3,3,2,102,0,3,1,2,2,2,1,0,0,0,0,0,0,2,1,3,2,3,2,5
100,16,1,1,1,3,2,2,1,3,3,109,0,2,1,2,3,2,0,1,0,0,0,0,0,3,3,3,2,3,2,5
105,18,3,1,1,1,2,2,3,3,3,117,0,3,2,1,2,3,0,1,0,0,0,0,0,4,5,3,5,3,4,5
90,19,3,0,2,3,1,2,2,3,3,122,0,1,2,3,1,2,0,0,0,0,0,0,0,2,2,3,2,3,2,5
123,22,3,0,1,3,2,1,3,1,3,122,1,3,3,1,3,2,0,0,0,0,1,0,0,3,3,3,2,3,3,5
104,21,3,1,2,2,2,3,2,1,2,127,0,1,3,3,1,3,0,0,0,0,0,0,1,4,4,3,4,3,5,5
120,20,2,0,2,3,1,1,3,2,3,114,0,2,3,1,3,2,0,0,0,0,1,0,0,2,2,2,2,3,2,5
110,19,2,1,3,2,2,3,3,1,2,100,1,3,1,3,3,2,0,0,0,0,0,0,1,1,3,3,2,2,2,5
109,21,2,1,1,1,2,1,2,2,1,110,1,2,1,2,1,1,1,0,0,0,0,0,0,4,4,2,4,3,5,5
95,17,1,1,1,2,1,3,1,1,3,126,1,3,3,3,2,1,0,0,0,0,0,0,1,1,2,3,2,4,3,4
115,19,1,1,2,2,2,3,1,1,2,122,0,1,2,2,3,1,0,0,0,0,1,0,0,2,3,3,2,3,3,4
116,18,2,0,1,3,2,3,1,1,3,130,0,3,1,3,2,1,0,0,0,0,0,1,0,4,5,2,4,2,4,4
137,20,2,0,3,3,1,2,1,3,1,146,1,3,1,3,1,2,0,0,0,0,0,1,0,2,2,4,2,3,3,4
100,22,2,1,3,3,2,3,3,3,3,148,1,3,2,1,3,3,1,0,0,0,0,0,0,2,3,3,3,3,3,5
128,19,2,0,2,3,2,1,3,1,3,138,1,1,1,2,1,3,0,0,1,0,0,0,0,4,5,3,4,3,5,4
132,19,3,0,2,3,1,1,2,3,2,138,1,2,3,1,1,2,1,0,0,0,0,0,0,1,1,3,1,3,2,5
109,18,3,0,1,1,2,2,1,2,3,140,0,2,1,3,1,2,0,0,0,0,0,0,1,2,2,3,3,3,2,5
118,19,2,0,3,2,2,1,1,2,2,141,0,3,1,1,3,3,0,0,0,0,0,1,0,5,4,3,4,3,4,5
114,22,2,0,3,3,1,3,3,1,1,100,1,1,1,2,1,3,0,0,0,0,0,0,0,1,1,3,1,3,2,5
105,20,1,0,1,3,2,1,1,2,3,109,1,3,3,2,2,1,0,0,1,0,0,0,0,3,2,3,3,3,3,5
115,19,2,1,2,2,2,3,2,1,1,118,0,3,2,1,2,1,1,0,0,0,0,0,0,4,5,3,5,2,4,5
134,16,1,0,1,2,1,2,3,1,2,132,0,2,3,3,1,3,1,0,0,0,0,0,0,3,4,4,5,4,3,5
100,20,1,1,2,3,2,2,2,2,3,137,0,3,1,1,2,2,0,0,0,0,0,0,0,4,5,5,5,4,4,4
109,20,2,1,1,3,2,1,3,1,2,135,0,2,3,2,2,1,0,0,1,0,0,0,0,4,5,5,5,5,5,4
114,22,3,1,2,2,1,2,3,2,1,105,1,1,1,1,1,2,0,1,0,0,0,0,0,3,3,4,3,4,3,4
92,17,3,0,3,3,2,1,3,3,3,104,0,3,3,1,2,3,0,1,0,0,0,0,0,3,5,5,4,4,5,5
100,18,2,0,1,3,2,1,1,3,2,108,0,1,3,1,1,1,0,1,0,0,0,0,0,4,5,5,4,4,5,5
127,19,1,0,3,3,1,3,3,2,3,96,0,2,3,1,1,3,0,0,1,0,0,0,0,1,2,3,2,3,3,3
152,19,2,0,2,1,2,3,3,2,3,90,1,3,2,3,1,1,1,0,0,0,0,0,0,2,3,3,3,3,3,4
120,20,3,1,1,3,2,1,3,2,2,95,0,3,1,2,2,2,1,0,0,0,0,0,0,4,4,3,4,3,4,4
119,19,2,0,1,2,1,2,2,1,3,102,0,2,1,1,1,1,0,1,0,0,0,0,0,2,2,3,1,3,2,5
99,16,2,0,1,2,2,3,1,2,3,116,1,3,1,3,3,2,0,1,0,0,0,0,0,2,3,3,1,3,3,5
95,18,1,1,2,1,2,3,1,1,1,120,1,2,3,3,3,2,0,1,0,0,0,0,0,3,4,3,4,3,4,5
130,20,3,0,1,1,1,3,2,2,1,120,1,1,1,2,2,2,0,0,0,0,0,0,1,2,2,4,2,3,2,5
113,23,1,0,2,2,2,3,1,1,1,110,0,3,3,3,3,2,0,0,0,0,1,0,0,3,4,3,3,3,3,5
109,18,3,0,1,2,2,3,3,1,3,113,1,3,3,1,2,3,0,0,1,0,0,0,0,4,5,3,4,3,4,5
98,20,2,0,1,3,1,3,1,3,1,128,0,2,3,3,2,3,0,0,0,0,0,0,0,2,2,2,2,2,2,4
115,22,1,0,1,3,2,2,3,3,3,135,0,3,1,1,3,1,0,0,0,0,0,1,0,2,2,2,3,2,2,4
115,19,1,0,2,1,2,2,1,3,1,122,0,2,2,2,2,3,0,0,0,0,0,0,1,2,4,2,4,2,2,4
136,19,3,1,2,2,1,2,3,3,2,124,0,2,2,1,2,3,0,1,0,0,0,0,0,3,3,3,3,3,3,4
112,21,3,0,2,1,2,3,1,2,3,130,0,3,1,1,1,1,0,0,0,1,0,0,0,4,4,3,4,3,4,4
111,18,1,1,1,3,2,2,2,2,2,112,0,1,2,3,2,2,0,0,0,0,0,0,1,5,5,4,5,3,4,5
105,20,2,1,2,3,1,3,1,3,1,130,0,2,3,3,2,3,0,0,0,0,0,0,0,3,3,3,3,3,3,4
115,21,1,1,2,3,2,2,1,3,3,138,1,3,2,1,3,3,1,0,0,0,0,0,0,3,3,2,3,3,3,4
111,18,3,0,1,1,2,3,3,2,3,121,0,1,1,3,1,3,0,0,0,0,0,1,0,5,5,3,5,3,4,4
149,21,3,0,3,3,1,1,1,2,1,112,0,2,3,2,2,1,0,0,1,0,0,0,0,2,2,3,2,3,2,5
125,21,1,0,3,1,2,3,1,1,3,113,0,2,2,1,2,3,0,0,0,0,0,0,1,2,3,3,3,3,4,4
104,20,1,0,3,2,2,3,3,2,1,113,0,3,3,2,1,3,0,0,0,0,1,0,0,4,4,2,4,4,4,5
99,19,3,0,3,3,1,3,3,1,3,132,0,3,1,1,3,1,0,0,0,0,0,0,1,2,1,2,2,2,2,4
124,20,2,1,3,2,2,3,1,3,1,138,0,1,1,3,1,1,0,1,0,0,0,0,0,2,3,2,3,2,3,4
116,18,1,0,2,3,2,1,3,2,2,129,0,2,2,3,3,1,0,0,0,0,0,1,0,4,4,3,3,3,3,4
146,21,3,0,1,1,1,3,2,1,2,125,1,2,3,3,2,2,1,0,0,0,0,0,0,2,1,3,1,3,2,5
109,20,1,1,2,2,2,3,2,2,2,128,0,1,3,2,1,1,0,0,0,0,0,0,1,1,3,3,2,3,2,5
111,19,1,1,2,1,2,2,3,1,1,124,1,1,2,2,2,1,0,0,0,0,0,0,1,4,4,3,4,3,4,3
97,17,3,1,2,2,1,1,1,2,2,133,1,2,1,2,1,1,0,0,0,0,0,0,0,1,2,3,2,3,2,4
126,20,1,0,2,2,2,2,2,3,3,121,0,3,3,1,2,2,1,0,0,0,0,0,0,2,1,3,2,3,2,5
99,22,1,0,3,2,2,3,2,1,1,118,1,3,2,1,3,3,0,0,0,0,0,0,0,4,4,3,4,2,4,5
120,19,1,0,1,3,1,1,3,3,1,100,0,1,1,2,2,1,0,0,0,0,0,0,1,2,2,3,2,3,2,4
148,22,2,1,3,1,2,1,1,3,3,80,0,2,3,2,2,2,1,0,0,0,0,0,0,2,1,3,2,3,3,4
110,22,2,0,2,3,2,1,3,2,2,96,1,3,2,2,3,1,0,1,0,0,0,0,0,4,4,3,4,3,4,4
149,17,2,1,2,3,1,2,3,3,1,136,0,2,2,2,2,3,1,0,0,0,0,0,0,2,2,3,2,3,2,4
109,21,2,1,1,2,2,1,2,1,3,141,1,3,2,1,2,3,0,0,0,0,0,0,1,3,2,3,2,3,2,4
120,21,1,0,3,2,2,2,3,1,3,137,1,1,1,3,2,1,0,0,0,0,0,0,1,4,4,3,4,3,4,5
133,18,1,0,1,1,1,3,1,2,3,150,0,2,2,1,2,3,0,1,0,0,0,0,0,2,3,3,2,3,3,5
114,20,1,1,2,3,2,3,3,3,3,139,1,3,1,3,1,1,0,1,0,0,0,0,0,4,3,3,3,3,3,4
119,18,2,0,3,3,2,2,3,1,3,143,1,3,1,2,2,3,0,0,0,0,0,0,1,4,5,3,4,3,5,5
110,19,2,1,3,3,1,1,1,2,3,110,1,1,2,2,2,1,0,1,0,0,0,0,0,3,2,3,2,3,3,5
98,16,2,1,3,3,2,2,3,2,3,118,0,2,2,3,1,2,0,0,0,0,1,0,0,3,3,3,3,3,3,5
100,19,2,1,1,2,2,1,1,1,3,102,0,2,3,2,3,1,1,0,0,0,0,0,0,4,4,3,4,4,4,5
143,16,3,1,1,2,1,2,1,2,2,150,1,2,1,3,1,1,0,0,0,0,0,1,0,2,2,3,3,4,2,2
107,21,3,0,3,3,2,3,2,2,2,136,1,1,1,3,2,1,0,0,0,0,0,0,1,3,2,4,3,4,3,4
124,19,1,1,2,1,2,3,1,3,2,130,1,1,1,2,2,2,0,0,1,0,0,0,0,4,4,2,4,2,3,4
110,21,2,1,3,2,1,1,3,3,3,120,1,3,1,3,3,3,0,0,0,0,1,0,0,2,2,4,2,4,3,4
102,17,2,0,2,3,2,3,3,2,1,101,1,3,1,1,3,3,1,0,0,0,0,0,0,2,3,4,3,4,3,4
112,19,1,1,3,3,2,2,2,1,3,104,0,1,1,1,3,3,0,0,0,0,0,0,1,4,4,2,4,2,4,4
142,19,2,0,2,1,1,2,2,2,1,138,1,1,3,1,1,3,0,0,0,0,0,0,0,2,1,3,2,3,2,4
108,19,1,1,3,2,2,2,3,1,1,136,1,3,3,3,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,4
115,21,1,0,2,1,2,1,3,1,2,144,0,1,2,1,3,2,0,1,0,0,0,0,0,4,4,2,4,2,4,4
112,19,3,0,2,2,1,3,1,1,3,112,0,1,3,3,1,1,0,0,0,0,0,0,0,2,2,3,3,4,4,5
103,16,1,0,3,2,2,1,2,2,3,111,1,3,3,2,1,1,0,1,0,0,0,0,0,3,3,4,1,4,3,5
99,20,3,0,2,3,2,2,3,1,2,103,1,2,3,1,1,1,1,0,0,0,0,0,0,2,4,2,4,2,4,5
126,20,3,0,3,1,1,3,2,3,1,83,0,3,1,3,2,1,0,1,0,0,0,0,0,2,2,4,2,4,4,5
137,21,2,0,3,3,2,3,2,1,3,93,0,1,3,1,1,1,0,0,0,0,0,1,0,3,3,4,3,4,4,5
105,21,1,1,2,3,2,3,3,3,3,95,1,1,2,2,1,3,0,0,0,0,0,0,0,3,4,4,4,4,5,5
111,20,2,1,3,2,1,1,2,2,2,107,1,1,2,2,1,3,0,0,0,0,0,1,0,3,3,4,3,3,3,4
104,16,1,1,1,3,2,3,1,2,2,115,1,2,1,1,3,3,0,1,0,0,0,0,0,3,3,4,3,3,4,4
107,18,3,0,1,1,2,1,1,3,2,111,1,2,1,1,3,2,0,0,0,1,0,0,0,4,4,4,4,4,4,5
141,20,1,0,2,2,1,1,3,3,3,121,1,3,2,1,3,1,0,0,0,0,0,1,0,5,3,3,4,3,4,2
123,23,2,0,1,3,2,2,3,1,2,113,0,2,1,3,1,3,0,0,0,0,1,0,0,2,3,3,1,2,2,3
120,18,1,1,2,3,2,3,3,3,1,123,1,3,1,2,2,2,0,0,1,0,0,0,0,3,3,2,2,2,4,3
112,18,1,0,3,1,1,2,2,3,3,103,0,2,3,1,3,1,0,0,0,0,0,1,0,4,4,2,3,4,4,2
110,17,2,1,2,2,2,3,1,3,1,107,0,3,2,2,3,3,0,0,0,0,0,0,0,4,4,2,3,4,4,2
114,20,1,1,2,2,2,2,3,2,3,106,0,1,2,3,3,2,0,0,0,0,1,0,0,5,3,3,3,3,4,4
139,17,2,1,3,2,1,2,2,1,1,99,0,3,3,1,3,2,0,0,0,0,0,0,1,2,2,2,3,2,4,5
134,20,3,0,2,3,2,2,1,3,2,88,0,3,3,2,2,2,0,0,0,0,1,0,0,2,2,2,3,2,5,5
104,18,3,1,1,3,2,3,1,2,1,88,1,1,3,3,1,2,0,0,0,1,0,0,0,2,2,2,2,2,5,5
150,20,1,0,3,2,1,3,1,2,3,137,1,2,1,3,1,2,0,0,1,0,0,0,0,2,3,2,3,2,5,5
111,20,3,0,1,2,2,1,1,3,2,139,0,2,2,1,2,2,1,0,0,0,0,0,0,2,3,2,3,2,5,5
124,20,1,1,1,2,2,3,1,2,3,136,0,3,2,3,3,3,0,0,0,0,0,0,1,2,3,2,3,2,5,5
140,22,3,1,1,3,1,3,1,3,1,117,1,3,1,1,2,1,0,0,0,0,0,0,1,1,2,2,1,1,1,2
125,20,1,0,2,3,2,3,2,2,2,125,0,2,2,3,1,2,0,1,0,0,0,0,0,2,3,2,3,2,2,3
109,21,1,0,2,3,2,3,1,2,2,125,1,2,1,1,2,2,0,0,0,0,0,0,1,3,2,3,1,1,2,3
128,22,2,1,1,1,1,1,3,1,3,115,1,2,3,1,3,3,1,0,0,0,0,0,0,1,1,3,1,2,2,4
103,19,2,1,1,2,2,2,2,3,3,107,1,3,2,2,3,3,0,0,0,0,0,0,1,3,3,3,2,4,3,4
110,17,1,1,1,1,2,3,3,3,1,102,1,3,3,1,1,2,1,0,0,0,0,0,0,4,5,3,3,3,2,3
141,19,1,0,3,2,1,3,3,3,3,113,0,1,2,1,3,1,0,0,0,1,0,0,0,4,3,2,1,2,2,1
118,21,2,0,1,2,2,3,3,3,3,125,1,3,3,1,3,1,1,0,0,0,0,0,0,4,2,3,2,3,2,2
102,22,3,1,3,1,2,1,2,3,3,117,0,1,1,2,1,3,0,1,0,0,0,0,0,4,2,3,2,3,2,2
121,17,1,0,3,3,1,1,3,2,2,85,0,1,3,2,1,3,1,0,0,0,0,0,0,2,1,1,2,2,2,1
143,22,2,0,3,2,2,2,2,3,1,92,1,2,2,1,1,2,0,0,0,0,0,0,1,2,1,2,1,2,2,1
105,20,3,1,3,1,2,2,1,3,3,96,0,2,2,1,1,1,0,1,0,0,0,0,0,3,3,1,3,1,3,2
125,19,3,1,2,3,1,2,3,3,2,80,1,1,1,2,1,2,0,0,0,0,0,0,1,1,1,4,1,4,2,5
140,21,2,0,3,3,2,3,3,3,1,90,1,1,1,3,2,1,0,0,0,0,1,0,0,2,2,4,2,4,2,5
106,19,2,1,3,2,2,3,3,1,1,95,1,2,2,3,3,2,0,0,1,0,0,0,0,4,4,4,4,4,4,5
116,21,1,1,3,3,1,1,2,1,3,113,1,1,3,3,1,3,0,0,1,0,0,0,0,1,1,1,1,1,1,5
102,18,1,1,1,3,2,2,2,1,2,107,0,2,1,3,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,5
103,18,2,0,1,1,2,2,2,2,1,113,0,2,3,1,2,1,1,0,0,0,0,0,0,3,3,3,3,3,3,5
143,16,3,1,3,1,1,3,2,1,2,149,1,3,3,2,1,1,1,0,0,0,0,0,0,2,4,3,1,2,4,5
119,20,2,1,1,1,2,2,3,3,3,141,1,1,3,2,3,2,0,0,1,0,0,0,0,1,2,2,1,2,3,5
120,18,1,0,3,2,2,1,3,2,3,140,1,1,2,2,2,1,1,0,0,0,0,0,0,3,4,4,3,4,3,2
117,22,3,0,2,3,1,2,1,2,3,103,1,2,1,2,1,3,0,0,0,0,0,0,1,2,2,2,1,2,3,4
98,19,3,0,3,3,2,1,3,1,1,109,0,3,3,2,3,3,0,1,0,0,0,0,0,3,3,4,3,3,3,2
105,20,3,1,1,2,2,2,2,1,1,108,0,3,2,2,1,1,0,1,0,0,0,0,0,5,4,4,4,4,4,3
146,19,3,1,2,1,1,1,3,2,1,145,0,2,2,3,3,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3
101,19,3,0,2,2,2,2,2,3,1,142,0,2,1,1,1,3,0,0,0,0,1,0,0,3,3,4,3,3,3,3
127,22,1,0,1,3,2,3,1,1,2,131,1,2,1,1,3,3,1,0,0,0,0,0,0,3,3,3,3,3,4,3
120,20,1,1,3,3,1,1,2,2,3,104,1,3,3,3,3,1,0,0,0,0,1,0,0,3,3,3,3,3,3,3
103,20,3,0,3,3,2,3,2,3,1,116,0,3,3,1,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3
112,20,1,0,2,1,2,2,2,1,3,115,0,2,1,3,3,3,0,0,0,1,0,0,0,3,3,4,3,3,3,3
93,17,3,1,1,1,1,2,2,2,2,122,1,1,1,1,1,3,0,0,0,1,0,0,0,3,3,3,3,3,4,5
116,20,1,1,3,1,2,1,1,3,2,125,0,2,2,3,1,1,1,0,0,0,0,0,0,3,2,3,3,3,4,3
105,21,1,0,3,3,2,1,1,2,1,132,0,1,2,1,1,2,0,1,0,0,0,0,0,3,3,3,3,2,3,4
122,19,1,0,1,1,1,2,2,3,2,82,1,1,3,1,3,3,0,1,0,0,0,0,0,2,2,2,2,2,2,3
134,20,1,1,1,1,2,1,1,3,1,85,0,3,1,2,3,3,0,1,0,0,0,0,0,2,3,2,3,3,2,3
111,20,2,0,2,1,2,3,1,3,1,90,0,1,3,1,1,3,0,0,0,0,0,1,0,3,4,3,3,3,3,3
102,17,1,1,3,1,1,2,1,1,1,131,1,3,2,1,2,3,1,0,0,0,0,0,0,3,3,3,3,3,3,3
133,19,3,0,1,3,2,1,1,3,2,120,1,3,1,3,1,3,0,0,1,0,0,0,0,3,3,4,3,3,3,3
103,18,3,0,3,2,2,3,2,3,1,129,0,1,2,1,1,2,0,0,0,0,0,1,0,3,3,3,3,3,4,3
132,17,2,0,1,1,1,3,3,2,2,89,1,1,3,1,3,1,0,0,0,0,0,0,1,3,3,3,3,3,3,3
138,19,3,1,3,2,2,1,1,2,2,93,1,2,2,3,3,1,0,1,0,0,0,0,0,3,3,3,3,3,4,3
114,19,3,1,3,1,2,1,3,1,1,86,1,2,2,3,3,3,0,0,0,0,1,0,0,3,3,4,3,3,3,3
94,20,2,1,3,1,1,2,1,2,1,125,1,1,1,1,2,1,0,0,0,0,0,0,1,2,2,2,3,2,2,4
119,19,2,1,2,2,2,3,1,2,3,121,0,2,1,2,1,1,0,0,0,0,0,1,0,4,4,3,3,3,4,4
113,20,3,0,3,3,2,2,3,1,1,127,0,3,1,2,3,1,0,1,0,0,0,0,0,3,3,3,3,3,3,4
129,21,1,1,1,1,1,1,1,3,3,100,0,3,3,1,2,3,0,0,0,0,0,1,0,3,4,3,3,4,4,4
91,20,2,1,3,1,2,2,3,1,1,113,1,2,1,3,1,3,0,0,0,0,0,0,1,2,2,3,3,2,2,2
97,21,1,1,3,2,2,1,1,3,2,102,1,1,3,3,3,3,0,1,0,0,0,0,0,3,3,2,3,3,2,3
102,19,2,0,2,3,1,1,3,3,2,127,0,2,2,3,2,2,0,0,0,1,0,0,0,2,3,1,2,3,1,5
128,18,2,1,1,2,2,2,2,1,3,137,0,3,1,3,2,2,0,0,0,0,0,0,0,2,2,3,2,3,2,5
102,21,1,1,3,1,2,1,3,2,1,127,1,2,1,1,3,2,0,1,0,0,0,0,0,1,1,2,2,2,1,4
138,18,2,1,3,3,1,1,1,1,1,84,1,2,2,3,1,3,0,1,0,0,0,0,0,1,1,1,2,2,1,4
145,20,3,1,3,2,2,3,3,3,1,89,1,2,2,3,1,3,0,0,0,0,0,0,1,1,2,2,2,2,2,4
110,22,3,1,1,1,2,1,3,1,3,99,1,2,3,3,2,1,0,1,0,0,0,0,0,1,2,2,1,1,1,4
141,17,1,1,1,1,1,1,1,2,2,138,0,3,2,3,1,3,1,0,0,0,0,0,0,2,1,2,2,2,5,5
111,19,2,0,3,2,2,2,1,2,1,144,0,2,1,2,2,1,0,0,0,0,0,0,0,4,4,4,5,4,4,5
115,21,1,1,2,1,2,1,2,2,2,147,0,3,3,3,3,2,0,0,0,0,0,0,1,2,2,1,2,3,5,5
119,21,3,0,1,3,1,2,1,3,1,116,1,1,2,2,2,3,0,0,0,0,0,0,1,2,3,2,2,3,5,5
103,18,1,0,3,3,2,3,3,1,1,117,1,3,1,2,1,3,0,0,0,0,0,0,1,3,4,4,4,4,5,5
111,21,2,1,3,2,2,3,1,1,2,101,1,3,2,3,1,3,0,0,0,0,1,0,0,2,2,1,2,3,4,5
107,19,3,0,2,1,1,3,3,1,1,128,0,1,3,2,2,1,0,0,1,0,0,0,0,1,2,3,2,3,3,3
117,18,1,0,3,2,2,2,3,3,1,136,1,2,3,3,3,2,0,0,0,0,1,0,0,2,3,3,3,3,3,4
118,18,3,1,2,1,2,1,2,1,2,133,1,2,1,2,2,1,0,0,0,0,0,0,1,4,4,3,4,3,4,4
143,19,3,1,1,3,1,1,3,2,2,130,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,3,1,3,2,5
117,18,3,1,3,2,2,1,1,2,2,145,0,1,2,2,3,2,0,0,0,0,0,0,0,2,3,3,1,3,3,5
125,19,1,0,1,3,2,3,1,2,3,149,1,3,3,1,2,2,0,1,0,0,0,0,0,3,4,3,4,3,4,5
129,18,1,0,3,2,1,1,2,1,2,84,1,2,3,3,3,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4
134,18,3,0,1,3,2,3,2,3,3,84,1,2,3,2,2,2,0,1,0,0,0,0,0,2,2,2,2,2,2,4
101,21,2,1,2,3,2,2,3,1,1,83,1,1,3,3,2,3,0,0,0,0,0,0,1,1,1,1,1,1,1,4
126,22,2,0,2,2,1,3,1,3,3,109,1,3,3,2,2,2,0,1,0,0,0,0,0,4,4,4,4,4,4,4
105,17,1,0,3,2,2,2,1,2,3,106,1,2,2,1,1,1,1,0,0,0,0,0,0,2,2,3,2,2,2,4
105,21,3,1,1,2,2,1,1,3,2,112,0,1,3,2,2,3,1,0,0,0,0,0,0,1,1,1,1,1,1,4
129,20,3,0,2,3,2,2,2,3,3,127,0,1,2,1,2,1,0,0,0,1,0,0,0,2,2,2,1,2,2,3
127,21,1,0,1,3,3,2,3,2,1,122,0,2,2,3,2,1,1,0,0,0,0,0,0,3,3,3,3,3,3,2
123,22,1,0,3,3,1,1,2,3,2,125,1,2,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1
92,21,1,1,1,2,2,3,1,1,3,125,0,1,1,1,3,2,1,0,0,0,0,0,0,1,2,2,2,2,2,2
136,17,1,0,1,2,1,1,3,2,2,118,0,2,3,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3
104,20,2,1,3,3,2,3,3,3,1,133,0,1,2,2,2,2,0,0,1,0,0,0,0,1,2,1,1,2,1,3
140,21,2,1,1,1,1,3,2,2,3,115,1,3,1,3,1,3,0,0,0,1,0,0,0,1,1,1,1,2,1,4
96,19,2,0,1,1,2,3,2,1,2,112,0,1,1,3,3,2,0,0,0,0,0,1,0,2,3,4,2,3,4,4
113,20,2,0,1,2,2,3,3,2,1,126,1,3,1,2,1,1,0,0,0,0,0,0,0,2,4,3,3,3,4,5
125,20,1,1,1,2,1,3,3,3,1,129,0,1,1,3,1,2,1,0,0,0,0,0,0,4,4,4,4,4,5,5
139,22,2,0,3,2,3,1,1,3,3,136,0,3,3,2,3,2,0,0,0,1,0,0,0,3,3,3,1,4,4,5
133,19,3,1,1,3,3,3,3,2,2,124,0,3,3,1,2,1,0,0,0,0,1,0,0,4,4,4,4,4,5,5
125,20,1,1,2,2,2,2,2,2,2,126,0,2,3,1,3,1,0,0,1,0,0,0,0,4,4,3,3,2,3,3
